time (us),vbat,amperage,throttle,motor,rpm,Power (W),Thrust (lb),Lift,DYNAMIC PRESSURE
2553538074,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553539069,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553540073,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553541076,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553542079,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553543075,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553544078,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553545083,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553546087,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553547085,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553548088,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553549093,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553550099,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553551095,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553552099,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553553102,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553554106,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553555104,62.19,55.74,1896,1756,450386,3466.4706,16.264,0.275,0.278
2553556108,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553557110,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553558113,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553559110,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553560113,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553561116,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553562122,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553563118,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553564122,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553565126,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553566128,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553567124,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553568127,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553569131,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553570136,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553571132,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553572135,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553573139,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553574143,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553575140,64.81,55.57,1896,1756,450386,3601.4917,16.264,0.275,0.278
2553576143,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553577147,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553578149,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553579146,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553580147,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553581151,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553582154,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553583153,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553584157,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553585161,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553586164,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553587159,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553588164,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553589168,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553590173,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553591170,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553592174,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553593177,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553594182,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553595179,67.13,55.81,1896,1756,450386,3746.5253,16.264,0.275,0.278
2553596182,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553597187,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553598192,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553599190,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553600191,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553601195,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553602200,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553603197,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553604203,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553605206,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553606209,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553607207,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553608209,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553609213,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553610218,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553611214,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553612216,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553613221,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553614225,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553615224,69.18,55.52,1896,1756,450386,3840.873600000001,16.264,0.275,0.278
2553616224,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553617229,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553618232,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553619228,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553620231,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553621235,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553622238,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553623235,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553624237,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553625239,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553626246,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553627242,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553628245,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553629251,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553630254,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553631251,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553632254,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553633258,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553634264,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553635262,71.0,55.83,1896,1756,450386,3963.93,16.264,0.275,0.278
2553636265,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553637267,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553638272,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553639268,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553640269,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553641273,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553642276,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553643273,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553644278,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553645282,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553646285,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553647284,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553648286,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553649292,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553650296,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553651292,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553652295,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553653300,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553654304,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553655303,72.64,55.67,1896,1756,450386,4043.8688,16.264,0.275,0.278
2553656305,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553657308,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553658313,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553659310,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553660312,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553661315,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553662320,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553663316,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553664320,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553665324,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553666326,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553667324,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553668327,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553669330,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553670334,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553671331,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553672332,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553673335,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553674340,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553675338,74.08,55.75,1896,1756,450386,4129.96,16.264,0.275,0.278
2553676340,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553677346,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553678349,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553679346,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553680350,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553681353,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553682357,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553683354,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553684360,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553685363,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553686368,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553687364,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553688367,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553689372,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553690376,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553691372,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553692373,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553693377,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553694381,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553695377,75.35,55.94,1896,1756,450386,4215.079,16.264,0.275,0.278
2553696381,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553697383,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553698389,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553699384,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553700388,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553701393,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553702395,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553703393,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553704396,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553705398,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553706405,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553707401,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553708402,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553709405,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553710408,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553711406,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553712411,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553713414,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553714420,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553715415,76.49,56.04,1896,1756,450386,4286.4996,16.264,0.275,0.278
2553716418,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553717421,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553718425,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553719421,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553720424,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553721431,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553722434,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553723431,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553724437,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553725439,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553726444,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553727442,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553728445,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553729451,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553730452,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553731451,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553732452,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553733454,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553734460,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553735456,77.5,55.84,1896,1756,450386,4327.6,16.264,0.275,0.278
2553736460,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553737462,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553738466,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553739463,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553740465,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553741467,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553742472,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553743470,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553744473,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553745477,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553746480,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553747476,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553748479,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553749481,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553750487,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553751482,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553752483,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553753487,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553754490,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553755488,78.4,55.4,1896,1756,450386,4343.360000000001,16.264,0.275,0.278
2553756490,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553757493,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553758498,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553759497,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553760497,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553761501,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553762506,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553763502,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553764505,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553765509,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553766514,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553767509,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553768512,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553769516,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553770520,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553771517,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553772518,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553773522,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553774527,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553775524,79.2,55.36,1896,1756,450386,4384.512,16.264,0.275,0.278
2553776529,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553777532,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553778534,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553779532,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553780534,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553781536,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553782541,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553783538,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553784540,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553785544,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553786549,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553787545,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553788546,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553789552,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553790555,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553791552,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553792555,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553793559,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553794563,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553795557,79.9,55.14,1896,1756,450386,4405.686000000001,16.264,0.275,0.278
2553796562,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553797566,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553798571,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553799566,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553800568,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553801573,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553802576,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553803573,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553804575,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553805580,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553806584,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553807583,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553808586,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553809591,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553810594,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553811593,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553812595,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553813598,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553814602,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553815600,80.53,54.79,1896,1756,450386,4412.2387,16.264,0.275,0.278
2553816600,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553817604,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553818608,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553819605,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553820608,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553821612,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553822617,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553823613,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
2553824616,81.09,54.64,1896,1756,450386,4430.7576,16.264,0.275,0.278
